id,value
id_200,135.194421867442
id_201,25.01727988258412
id_202,58.21456169363421
id_203,6.303351981164146
id_204,59.16983091301681
id_205,36.43878841742859
id_206,15.162148687582153
id_207,14.450873188076795
id_208,63.16235081724372
id_209,14.57810306690088
id_210,42.04884648223764
id_211,73.16521223716451
id_212,17.293968883457154
id_213,107.93373320357414
id_214,41.938125109849786
id_215,76.8218637836826
id_216,94.98778194521732
id_217,73.49115464099897
id_218,28.72647744290056
id_219,21.243651981043445
id_220,30.846828609797807
id_221,52.35585977174129
id_222,27.91896866194508
id_223,38.05442092337243
id_224,43.78971149714018
id_225,9.825847255444872
id_226,4.686443004975521
id_227,84.89129777325621
id_228,30.36983639027919
id_229,0.3274684779262971
id_230,38.77138247700451
id_231,17.91953840584854
id_232,21.722677553316718
id_233,8.652284650118307
id_234,14.012576700614225
id_235,24.623167393427256
id_236,13.09162042029787
id_237,6.638573946994359
id_238,21.57208871749707
id_239,11.417911775472072
