id,value
id_128,19.98116990652701
id_129,13.806870595107581
id_130,6.951673346262012
id_131,33.322182079405756
id_132,16.98826967930251
id_133,20.033634817166117
id_134,25.993978946150126
id_135,22.380304838086587
id_136,9.602807811780304
id_137,21.29613919429888
id_138,79.01137453156906
id_139,61.4542673643626
id_140,26.715281993644346
id_141,18.22738999928977
id_142,25.262151413775666
id_143,7.5563475848284405
id_144,12.117109238789855
id_145,10.811121324253191
id_146,17.711486947747623
id_147,8.030983121520025
id_148,10.22152006561278
id_149,14.542414675569672
id_150,46.60115493073228
id_151,19.644045396622396
id_152,23.258791629898624
id_153,14.780848296313367
id_154,15.459830018197536
id_155,24.418714899015537
id_156,22.606068527961074
id_157,37.34776930084727
id_158,4.474948778919186
id_159,21.590487564172925
id_160,43.87143545658742
id_161,19.682169699151515
id_162,65.61261384484578
id_163,17.50858723534174
id_164,35.02789433284833
id_165,24.938332988137546
id_166,23.91254206987793
id_167,3.3187468194386933
id_168,67.03960394866296
id_169,17.2367929856839
id_170,16.341313419806497
id_171,70.65089997204767
id_172,23.219239075679887
id_173,2.391999688404893
id_174,23.257974378463423
id_175,4.686967826416165
id_176,6.855290477529961
id_177,19.703572618773464
id_178,20.76093689349731
id_179,24.578487063317176
id_180,44.45625874410491
id_181,32.61549658295058
id_182,28.897318128405754
id_183,13.063076304475649
id_184,6.500430406692685
id_185,43.20327791706093
id_186,36.52024117164205
id_187,34.738067917589895
id_188,15.872527988401979
id_189,23.407939476791423
id_190,14.725262832444955
id_191,15.388163413815148
id_192,30.823172648275502
id_193,69.27613828984869
id_194,28.37976647811262
id_195,11.906948357598614
id_196,61.08824112901001
id_197,15.825626587622223
id_198,19.367569147417296
id_199,20.562236553352825
id_200,135.73078589151385
id_201,25.43241225803805
id_202,58.30656626414636
id_203,6.302228363559522
id_204,59.3445050327578
id_205,36.384585796306105
id_206,15.106924235344632
id_207,14.501892009439702
id_208,63.28904655263917
id_209,14.745648869695794
id_210,40.81116141718095
id_211,72.7490803246441
id_212,17.714952913370997
id_213,106.96783199297899
id_214,42.104884826022726
id_215,75.5638580176976
id_216,94.51159050940909
id_217,73.11223572142843
id_218,28.460902664145554
id_219,21.198691843414565
id_220,30.948161401256925
id_221,52.51443954435085
id_222,27.479540057762797
id_223,37.88773206387375
id_224,43.68991648109325
id_225,9.788453962142288
id_226,4.350438775613005
id_227,84.431333113288
id_228,30.12743680819539
id_229,0.3524179304409427
id_230,38.89973838888985
id_231,17.482695642546158
id_232,21.73836327030286
id_233,8.409093498036952
id_234,14.13117244723856
id_235,24.84407181520906
id_236,13.255024385460828
id_237,5.618919541973251
id_238,21.749616583939478
id_239,11.80219206601165
